Conventions,abstract,date_created,file_path,geospatial_east_max,geospatial_east_min,geospatial_east_resolution,geospatial_east_units,geospatial_north_max,geospatial_north_min,geospatial_north_resolution,geospatial_north_units,history,keywords,location_accuracy_max,location_accuracy_min,survey_end_date,survey_start_date,title
"CF-1.6,ACDD-1.3","This gravity survey, 200458, SA Detailed Gravity Survey, 2004A8 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:29.190965,K:\alex\200458.nc,140.68661,140.46631,point,degrees_east,-37.128105,-37.209755,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200458, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Survey, 2004A8"
"CF-1.6,ACDD-1.3","This gravity survey, 200460, Gascoyne Bangemall Gravity Traverses located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:34.358482,K:\alex\200460.nc,116.6749,115.54138,point,degrees_east,-23.23417,-24.75002,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200460, AUS, WA, Earth sciences, geophysics, geoscientificInformation",5,5,19/11/2004 0:00,23/10/2004 0:00,Gascoyne Bangemall Gravity Traverses
"CF-1.6,ACDD-1.3","This gravity survey, 200461, Duketon, King John Detailed Gravity Survey, 2004, WA A70674 located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:39.448991,K:\alex\200461.nc,122.304924,122.22431,point,degrees_east,-27.877111,-27.967896,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200461, AUS, WA, Earth sciences, geophysics, geoscientificInformation",0,0,30/04/2004 0:00,18/04/2004 0:00,"Duketon, King John Detailed Gravity Survey, 2004, WA A70674"
"CF-1.6,ACDD-1.3","This gravity survey, 200462, Sandfire Detailed Gravity Survey, 2004, WA A71643 located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:45.037550,K:\alex\200462.nc,122.058525,121.70646,point,degrees_east,-18.70507,-19.085852,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200462, AUS, WA, Earth sciences, geophysics, geoscientificInformation",0,0,4/10/2004 0:00,4/08/2004 0:00,"Sandfire Detailed Gravity Survey, 2004, WA A71643"
"CF-1.6,ACDD-1.3","This gravity survey, 200463, Splinter Detailed Gravity Survey, 2004, WA A77540 located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:50.958142,K:\alex\200463.nc,122.9305,122.769516,point,degrees_east,-33.006153,-33.1147,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200463, AUS, WA, Earth sciences, geophysics, geoscientificInformation",0,0,15/11/2004 0:00,18/10/2004 0:00,"Splinter Detailed Gravity Survey, 2004, WA A77540"
"CF-1.6,ACDD-1.3","This gravity survey, 200480, Gravity Survey 2005, NT, CR20050298-EL9695, CR20050315-EL22909 located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:48:55.775623,K:\alex\200480.nc,131.27335,131.06749,point,degrees_east,-22.950083,-23.013327,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200480, AUS, NT, Earth sciences, geophysics, geoscientificInformation",1,1,6/07/2005 0:00,29/07/2002 0:00,"Gravity Survey 2005, NT, CR20050298-EL9695, CR20050315-EL22909"
"CF-1.6,ACDD-1.3","This gravity survey, 200481, Wilderness Bernborough Tennant Creek 2004, CR20060034, CR20060035 located in NT measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:01.439190,K:\alex\200481.nc,134.29846,134.13899,point,degrees_east,-19.384478,-19.559551,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200481, AUS, NT, Earth sciences, geophysics, geoscientificInformation",0,0,13/09/2004 0:00,4/04/2004 0:00,"Wilderness Bernborough Tennant Creek 2004, CR20060034, CR20060035"
"CF-1.6,ACDD-1.3","This gravity survey, 200531, Bendigo North Gravity Survey - Vic 2005 - Leviathan located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:06.432689,K:\alex\200531.nc,144.49654,144.2446,point,degrees_east,-36.030388,-36.395424,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200531, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",0,0,17/04/2005 0:00,22/03/2005 0:00,Bendigo North Gravity Survey - Vic 2005 - Leviathan
"CF-1.6,ACDD-1.3","This gravity survey, 200532, Bendigo - Lockington Gravity Survey, 2005 Victoria located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:11.991245,K:\alex\200532.nc,144.59119,144.49323,point,degrees_east,-36.271156,-36.35245,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200532, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",0,0,28/04/2005 0:00,13/04/2005 0:00,"Bendigo - Lockington Gravity Survey, 2005 Victoria"
"CF-1.6,ACDD-1.3","This gravity survey, 200533, Penshurst Minhamite Detailed Grav Survey EL4604 EL4579, Vic, 2005 located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:18.650911,K:\alex\200533.nc,142.68121,142.20105,point,degrees_east,-37.51777,-38.045834,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200533, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",0,0,16/02/2005 0:00,20/01/2005 0:00,"Penshurst Minhamite Detailed Grav Survey EL4604 EL4579, Vic, 2005"
"CF-1.6,ACDD-1.3","This gravity survey, 200540, Bowen Surat located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:25.314577,K:\alex\200540.nc,150.00328,148.16837,point,degrees_east,-24.750238,-28.995317,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200540, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",0,0,7/04/2006 0:00,17/11/2005 0:00,Bowen Surat
"CF-1.6,ACDD-1.3","This gravity survey, 200541, North Naraku Detailed Grav Survey, Qld, 2005, CR45690, EPM12463. located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:30.283074,K:\alex\200541.nc,140.80588,140.6702,point,degrees_east,-20.066027,-20.221685,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200541, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",0,0,31/08/2005 0:00,1/08/2005 0:00,"North Naraku Detailed Grav Survey, Qld, 2005, CR45690, EPM12463."
"CF-1.6,ACDD-1.3","This gravity survey, 200545, Breakaway Eloise, 2005 Gravity Survey, Qld located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:35.229568,K:\alex\200545.nc,140.98499,140.96768,point,degrees_east,-20.847275,-20.879934,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200545, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",1,1,,,"Breakaway Eloise, 2005 Gravity Survey, Qld"
"CF-1.6,ACDD-1.3","This gravity survey, 200550, Central Gawler Craton Gravity - 2005A2 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:42.832329,K:\alex\200550.nc,136.70787,134.12779,point,degrees_east,-30.81587,-33.145046,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200550, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,27/05/2005 0:00,1/04/2005 0:00,Central Gawler Craton Gravity - 2005A2
"CF-1.6,ACDD-1.3","This gravity survey, 200551, Central Curnamona Province Gravity Survey located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:48.329878,K:\alex\200551.nc,140.6872,139.75519,point,degrees_east,-29.797535,-31.156124,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200551, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,2/04/2005 0:00,11/03/2005 0:00,Central Curnamona Province Gravity Survey
"CF-1.6,ACDD-1.3","This gravity survey, 200552, SA Detailed Gravity Traverses, 2005A10 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:53.076353,K:\alex\200552.nc,139.94115,139.90251,point,degrees_east,-32.184357,-32.20383,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200552, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Traverses, 2005A10"
"CF-1.6,ACDD-1.3","This gravity survey, 200553, SA Gravity Survey 2005A3 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:49:58.009846,K:\alex\200553.nc,134.57018,133.90344,point,degrees_east,-31.887943,-32.146683,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200553, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2005A3
"CF-1.6,ACDD-1.3","This gravity survey, 200554, SA Detailed Gravity Survey, 2005A14 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:02.833328,K:\alex\200554.nc,138.23346,137.82184,point,degrees_east,-29.899927,-30.200348,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200554, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,"SA Detailed Gravity Survey, 2005A14"
"CF-1.6,ACDD-1.3","This gravity survey, 200555, Detailed Gravity Survey, SA 2005A20 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:09.011946,K:\alex\200555.nc,134.89516,134.68578,point,degrees_east,-30.948996,-31.156927,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200555, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,,,"Detailed Gravity Survey, SA 2005A20"
"CF-1.6,ACDD-1.3","This gravity survey, 200556, SA Gravity Survey 2005A6 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:13.850430,K:\alex\200556.nc,137.3015,137.15674,point,degrees_east,-32.590427,-33.311653,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200556, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2005A6
"CF-1.6,ACDD-1.3","This gravity survey, 200557, SA Gravity Survey 2005A7 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:18.610906,K:\alex\200557.nc,138.6486,137.79193,point,degrees_east,-30.116007,-30.9841,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200557, AUS, SA, Earth sciences, geophysics, geoscientificInformation",1,1,,,SA Gravity Survey 2005A7
"CF-1.6,ACDD-1.3","This gravity survey, 200558, Semi detailed Gravity Survey, SA 2005A12 located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:23.989444,K:\alex\200558.nc,139.58272,139.25153,point,degrees_east,-33.5658,-34.697536,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200558, AUS, SA, Earth sciences, geophysics, geoscientificInformation",0,0,,,"Semi detailed Gravity Survey, SA 2005A12"
"CF-1.6,ACDD-1.3","This gravity survey, 200560, Paterson - WA Gravity Survey located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:31.285173,K:\alex\200560.nc,122.97837,121.16801,point,degrees_east,-20.583754,-22.896378,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200560, AUS, WA, Earth sciences, geophysics, geoscientificInformation",0,0,6/10/2005 0:00,16/07/2005 0:00,Paterson - WA Gravity Survey
"CF-1.6,ACDD-1.3","This gravity survey, 200561, Musgrave Gravity Traverses located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-22T02:50:36.204665,K:\alex\200561.nc,129.00673,128.38022,point,degrees_east,-25.16002,-26.52609,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 200561, AUS, WA, Earth sciences, geophysics, geoscientificInformation",5,5,28/05/2005 0:00,6/05/2005 0:00,Musgrave Gravity Traverses
